43.095928; 131.907339
43.108159; 131.962834
43.147698; 131.906917
43.109021; 131.960802
43.086114; 131.971286
43.129023; 131.943845
43.132157; 131.923639
43.115736; 131.909473
43.183698; 131.917447
43.099911; 131.936409
43.127476; 131.88931
43.103797; 131.943456
43.119466; 131.886363
43.127438; 131.90626
43.111334; 131.880489
43.12626; 131.904698
43.113306; 131.881087
43.112176; 131.881367
43.116109; 131.88588
43.116911; 131.877915
43.118821; 131.884382
43.130144; 131.927007
43.075018; 131.841451
43.112866; 131.898445
43.117938; 131.925239
43.116484; 131.958155
43.120082; 131.948572
43.11434; 131.955707
43.175072; 131.926665
43.169828; 131.927617
43.137587; 131.907161
43.091835; 131.916057
43.375933; 132.144024
43.103957; 131.904512
43.147165; 131.904031
43.119379; 131.885303
43.117869; 131.889163
43.165831; 131.908498
43.128295; 131.892279
43.100162; 131.897957
43.167473; 131.938354
43.1153; 131.883731
43.151044; 131.908813
43.178229; 131.918372
43.116121; 131.886617
43.125648; 131.915486
43.238076; 132.040828
43.116036; 131.886991
43.119581; 131.909097
43.124328; 131.908259
43.131895; 131.951608
43.164585; 131.947202
43.128987; 131.921308
43.13053; 131.911684
43.096825; 131.899301
43.098957; 131.91003
43.160328; 131.922449
43.362324; 132.022075
43.351619; 132.17188
43.094678; 131.856025
43.115874; 131.885081
43.118534; 131.882649
43.130513; 131.906967
43.112492; 131.883369
43.116982; 131.88258
43.100626; 131.903127
43.121306; 131.883814
43.034828; 131.88568
43.11682; 131.881686
43.119451; 131.885867
43.124525; 131.886986
43.112509; 131.934969
43.163176; 131.927536
43.131628; 131.946122
43.08754; 131.915372
43.106294; 131.948895
43.174131; 131.939625
43.181655; 131.912529
43.111997; 131.875288
43.090502; 131.949351
43.087439; 131.912169
43.130149; 131.943485
43.095259; 131.9673
43.124479; 131.94558
43.101183; 131.911401
43.121318; 131.87812
43.123436; 131.89122
43.123776; 131.885734
43.180246; 131.920241
43.12704; 131.906812
43.114848; 131.882355
43.115092; 131.889485
43.130902; 131.894934
43.111764; 131.933646
43.11612; 131.894015
43.168657; 131.925471
43.121479; 131.880735
43.119947; 131.940762
43.094581; 131.940881
43.117338; 131.953674
43.176811; 131.932092
43.094189; 131.908869
43.084877; 131.905671
43.360088; 132.207697
43.122693; 131.949926
43.096755; 131.932735
43.160054; 131.922601
43.103197; 131.948847
43.121457; 131.878311
43.128848; 131.903241
43.166106; 131.908276
43.396295; 132.169111
43.151214; 131.908892
43.114423; 131.891923
43.129829; 131.893157
43.129066; 131.892197
43.11213; 131.917585
43.104747; 131.938849
43.081049; 131.842365
43.120829; 131.877033
43.376193; 132.230319
43.104336; 131.951174
43.127568; 131.906465
43.08897; 131.964607
43.14319; 131.915333
43.128997; 131.928517
43.15333; 131.924929
43.153401; 131.919445
43.099125; 131.939108
43.181167; 131.916517
43.116799; 131.959553
43.154981; 131.920078
43.17816; 131.921499
43.114622; 131.885013
43.113436; 131.895388
43.113822; 131.875153
43.093865; 131.902615
43.10465; 131.870728
43.120765; 131.888854
43.024754; 131.890094
43.093389; 131.904615
43.111855; 131.936768
43.115478; 131.894398
43.112495; 131.927457
43.08746; 131.905198
43.119034; 131.912006
43.116445; 131.904416
43.095502; 131.93005
43.087847; 131.921279
43.117697; 131.945334
43.104621; 131.938653
43.159443; 131.926593
43.153494; 131.933178
43.117689; 131.929415
43.122233; 131.948929
43.114389; 131.960892
43.116559; 131.879741
43.114378; 131.885875
43.116568; 131.888661
43.169407; 131.927638
43.129362; 131.892039
43.127736; 131.907427
43.21698; 131.959527
43.101131; 131.897529
43.229617; 131.978154
43.126421; 131.913169
43.119402; 131.880027
43.162994; 131.911651
43.110861; 131.940134
43.181129; 131.92075
43.137902; 131.893984
43.103357; 131.952362
43.095525; 131.906131
43.126657; 131.892842
43.099906; 131.892449
43.101018; 131.904206
43.12298; 131.922961
43.133329; 131.911538
43.155461; 131.92398
43.155472; 131.92689
43.148869; 131.911116
43.127174; 131.90751
43.163717; 131.905275
43.117702; 131.891852
43.13303; 131.899135
43.156879; 131.910934
43.034113; 131.885288
43.023939; 131.900888
43.130932; 131.941961
43.100825; 131.902832
43.130079; 131.891769
43.121354; 131.877118
43.164669; 131.922533
43.092069; 131.961193
43.163883; 131.932423
43.180595; 131.918967
43.159179; 131.93423
43.169211; 131.933798
43.104594; 131.962083
43.129861; 131.944936
43.118746; 131.956753
43.177028; 131.945033
43.096112; 131.908737
43.135868; 131.900129
43.39542; 132.166339
43.133912; 131.898819
43.117799; 131.897487
43.16675; 131.911783
43.111963; 131.91871
43.149439; 131.910311
43.12641; 131.911019
43.120915; 131.876507
43.1667; 131.912369
43.107388; 131.938907
43.126172; 131.910924
43.114343; 131.893272
43.118289; 131.961865
43.087998; 131.89897
43.124959; 131.918708
43.086812; 131.917783
43.117438; 131.935556
43.17119; 131.927742
43.102207; 131.95976
43.09359; 131.969358
43.097513; 131.968263
43.158617; 131.92363
43.099831; 131.86394
43.091859; 131.88644
43.089423; 131.859995
43.133041; 131.898225
43.156308; 131.909541
43.176106; 131.906846
43.114525; 131.893902
43.127949; 131.891822
43.160346; 131.912435
43.115335; 131.903332
43.129478; 131.888528
43.352262; 132.169001
43.121546; 131.883215
43.177325; 131.910323
43.127627; 131.894499
43.088609; 131.91032
43.091948; 131.912486
43.15916; 131.932599
43.180217; 131.918333
43.085952; 131.898243
43.100482; 131.914808
43.1277; 131.897334
43.087086; 131.916496
43.095997; 131.912707
43.128544; 131.925264
43.087588; 131.918962
43.114003; 131.918524
43.130624; 131.917176
43.119089; 131.879921
43.1333; 131.898712
43.115169; 131.912215
43.164073; 131.910024
43.112285; 131.922745
43.11266; 131.916288
43.130195; 131.892215
43.114387; 131.908378
43.158298; 131.910476
43.182781; 131.920856
43.122221; 131.934368
43.126723; 131.944391
43.114927; 131.944152
43.10058; 131.942972
43.099258; 131.948682
43.177094; 131.915425
43.092402; 131.958999
43.112644; 131.958024
43.093689; 131.980058
43.095807; 131.890205
43.160092; 131.923781
43.124197; 131.905785
43.164179; 131.920533
43.160918; 131.912849
43.211641; 131.952461
43.170116; 131.918067
43.167338; 131.912081
43.115158; 131.902634
43.168187; 131.932791
43.133375; 131.904435
43.127296; 131.901794
43.101777; 131.89918
43.135652; 131.919195
43.163782; 131.917093
43.102586; 131.904605
43.122458; 131.927046
43.118462; 131.931436
43.099891; 131.927404
43.110951; 131.933624
43.099853; 131.924274
43.128265; 131.935037
43.164541; 131.918655
43.150968; 131.932513
43.104938; 131.94842
43.103376; 131.944843
43.157286; 131.925454
43.168924; 131.934159
43.123767; 131.922857
43.109844; 131.876529
43.129147; 131.918668
43.137259; 131.916734
43.167452; 131.937344
43.113044; 131.918531
43.129792; 131.925672
43.024449; 131.901904
43.149839; 131.952809
43.146111; 131.908571
43.180757; 131.9207
43.092273; 131.954148
43.124478; 131.954164
43.176086; 131.930807
43.106742; 131.963504
43.093027; 131.962342
43.092308; 131.978247
43.183665; 131.916861
43.095855; 131.972595
43.095213; 131.972941
43.125222; 131.901786
43.095874; 131.90074
43.091397; 131.860918
43.137901; 131.898232
43.157539; 131.926388
43.13026; 131.938279
43.127618; 131.940476
43.176309; 131.918618
43.353229; 132.168849
43.355584; 132.1937
43.13721; 131.915805
43.162797; 131.911104
43.1138; 131.937547
43.106939; 131.939316
43.129409; 131.939224
43.100849; 131.908628
43.118283; 131.924119
43.08376; 131.906597
43.084956; 131.901614
43.098619; 131.914172
43.124435; 131.935835
43.119685; 131.931237
43.126623; 131.938757
43.171867; 131.904769
43.154534; 131.925417
43.170208; 131.905996
43.094716; 131.94851
43.164815; 131.909033
43.097227; 131.954137
43.117868; 131.898551
43.135324; 131.895221
43.128514; 131.892563
43.352827; 132.178977
43.170295; 131.918765
43.283349; 132.064692
43.098857; 131.951764
43.152344; 131.908876
43.138335; 131.896622
43.168147; 131.933714
43.118989; 131.952103
43.121305; 131.948363
43.103187; 131.955905
43.109346; 131.961834
43.17373; 131.92689
43.183226; 131.916619
43.104595; 131.963817
43.093259; 131.974164
43.100456; 131.911389
43.095212; 131.889214
43.084716; 131.906212
43.121337; 131.924092
43.111702; 131.914732
43.116172; 131.908577
43.142954; 131.90726
43.124752; 131.922372
43.100538; 131.942041
43.161321; 131.920813
43.154763; 131.922484
43.107306; 131.940791
43.173536; 131.91755
43.137355; 131.899937
43.14466; 131.946645
43.12293; 131.922216
43.119147; 131.927187
43.132523; 131.932205
43.110355; 131.940517
43.155505; 131.920774
43.09827; 131.949036
43.094281; 131.951909
43.121652; 131.952306
43.126512; 131.955921
43.102215; 131.957292
43.094442; 131.959543
43.091371; 131.961455
43.096231; 131.962765
43.170983; 131.919544
43.138305; 131.941339
43.109993; 131.918666
43.163738; 131.913812
43.115742; 131.901857
43.166865; 131.913412
43.167408; 131.933245
43.130685; 131.89363
43.129423; 131.917706
43.114747; 131.936531
43.174171; 131.939976
43.124845; 131.939642
43.095967; 131.964726
43.09612; 131.973182
43.095542; 131.969896
43.094169; 131.980209
43.351898; 132.160719
43.120927; 131.923425
43.134553; 131.926221
43.121111; 131.962086
43.123504; 131.933538
43.132854; 131.927099
43.096237; 131.937028
43.100105; 131.947039
43.161519; 131.912856
43.176752; 131.918765
43.180436; 131.921296
43.173079; 131.919637
43.121439; 131.912552
43.172784; 131.937703
43.099988; 131.944797
43.356167; 132.191485
43.119583; 131.932846
43.377304; 132.171194
43.135556; 131.927947
43.105545; 131.942202
43.094986; 131.961191
43.090081; 131.95506
43.094425; 131.957711
43.095299; 131.96097
43.302463; 132.067697
43.345759; 132.158323
43.344457; 132.161286
43.090159; 131.950292
43.392952; 132.198086
43.362652; 132.210048
43.357389; 132.177057
43.377251; 132.235075
43.202316; 132.099946
43.148694; 131.911625
43.329179; 132.085319
43.112598; 131.928944
43.155838; 131.912494
43.165135; 131.90457
43.217131; 131.956166
43.128095; 131.891809
43.111026; 131.925641
43.129448; 131.886811
43.378373; 132.244117
43.157436; 131.928131
43.366754; 132.210725
43.364579; 132.31896
43.157448; 131.92362
43.16661; 131.908498
43.137769; 131.899982
43.123079; 131.914149
43.119605; 131.959446
43.092691; 131.904246
43.143763; 131.929453
43.212145; 131.951464
43.099045; 131.940781
43.130315; 131.939262
43.118862; 131.921132
43.225473; 131.981101
43.265195; 132.072363
43.164489; 131.911728
43.166799; 131.939583
43.105734; 131.939269
43.362147; 132.210516
43.321112; 132.088428
43.163303; 131.915369
43.096208; 131.862123
43.135908; 131.92878
43.355509; 132.193217
43.357323; 132.200994
43.132899; 131.892729
43.194456; 132.113663
43.120412; 131.939667
43.315716; 132.088124
43.31411; 132.089441
43.350024; 132.16115
43.121159; 131.875427
43.143318; 131.906082
43.377929; 132.140702
43.355891; 132.189162
43.16188; 131.921572
43.377682; 132.142114
43.127879; 131.890012
43.362386; 132.211595
43.352934; 132.189212
43.176163; 131.914033
43.155911; 131.931112
43.133824; 131.948723
43.19472; 132.112377
43.185617; 131.915632
43.093335; 131.922559
43.101193; 131.952439
43.12889; 131.940076
43.178286; 131.910951
43.097397; 131.959255
43.093236; 131.909635
43.097798; 131.968474
43.225121; 131.989894
43.248124; 132.021409
43.111198; 131.922581
43.121606; 131.877504
43.174344; 131.909779
43.167148; 131.91076
43.162506; 131.952762
43.101423; 131.942785
43.096014; 131.865299
43.168384; 131.935914
43.355526; 132.192304
43.35751; 132.188439
43.352887; 132.173396
43.167535; 131.939247
43.196437; 132.119441
43.196952; 132.128593
43.193751; 132.111903
43.137926; 131.947501
43.122716; 131.922333
43.110734; 131.961791
43.18063; 131.914212
43.106123; 131.94199
43.107448; 131.940179
43.045121; 131.867914
43.121805; 131.875153
43.120836; 131.912316
43.092326; 131.97248
43.350148; 132.151867
43.350157; 132.165589
43.162607; 131.947722
43.100587; 131.94114
43.113986; 131.916581
43.279885; 132.064957
43.197227; 132.126754
43.135411; 131.936313
43.121881; 131.940053
43.164228; 131.939451
43.21525; 131.957234
43.117851; 131.911005
43.12281; 131.875449
43.123742; 131.875719
43.171181; 131.915865
43.12787; 131.917025
43.126861; 131.949534
43.377337; 132.23896
43.35503; 132.173658
43.131711; 131.91594
43.093138; 131.902407
43.093221; 131.917789
43.140524; 131.916635
43.357583; 132.198779
43.358136; 132.191377
43.37751; 132.234985
43.355288; 132.196629
43.357834; 132.189671
43.187951; 131.914043
43.16573; 131.960442
